date, MSFT, AAPL, AMZN, GOOG, BRK-A, FB, BABA, JNJ, JPM, XOM, V, WMT, BAC, RDS-A, UNH, PFE, PG, BA, CVX, WFC, MA, VZ, INTC, T, CHL, CSCO, KO, HD, NVS, MRK, TM, PTR, TSM, ORCL, CMCSA, HSBC, DIS, PEP, NFLX, C, BUD, UL, TOT, UN, BP, MCD, NKE, ABT, LLY, ADBE, PM, SAP, IBM, ABBV, BBL, BHP, CRM, MDT, UNP, DWDP, AMGN, MMM, AVGO, HON, RY, PYPL, SNY, UTX, ACN, TD, SNP, GSK, TXN, TMO, ITUB, PBR, RIO, AZN, DEO, NVO, UPS, FOX, FOXA, MO, COST, NVDA, LFC, AXP, NEE, SBUX, BKNG, GILD, GE
9/29/2017,72.546715,150.650375,961.349976,959.109985,274740,170.869995,172.710007,125.806374,92.080421,77.139511,104.176689,75.928177,24.776947,55.522396,192.59375,33.860764,86.544571,246.744095,110.97039,52.734695,139.978546,46.204903,36.694244,35.928009,48.277664,32.109802,43.15152,159.139328,82.8592,61.601788,115.486855,62.246468,36.225109,47.211002,37.324108,45.231415,96.257004,107.105919,181.350006,70.364059,113.261246,55.163239,50.244072,56.235882,35.289448,151.904465,51.101089,51.903931,82.474228,149.179993,104.121017,107.996765,135.845322,83.903336,31.876598,36.911312,93.419998,75.626549,112.929955,67.28418,178.517578,202.052505,233.390152,131.618927,71.736801,64.029999,47.393394,112.187431,131.403214,52.983334,69.324287,37.364059,86.15757,188.48967,8.768557,9.942562,44.511604,32.56773,128.885345,46.898376,115.440025,25.562273,26.149792,59.667023,161.666412,178.148788,14.719025,88.456833,141.785522,51.945385,1830.819946,77.996643,23.194756
10/2/2017,72.663582,150.347382,959.190002,953.27002,278010,169.470001,173.610001,126.977257,93.362663,76.810173,104.374672,76.229393,25.050726,55.494896,194.157303,34.2117,87.296043,248.471817,110.904289,53.04068,140.593185,46.083534,37.619312,35.872978,48.115368,32.22438,42.950191,159.586884,83.33213,62.10207,115.622536,62.091118,36.784649,47.650398,36.829426,44.938477,97.516731,104.885559,177.009995,71.389427,112.957443,55.125168,50.131416,56.40733,35.252724,152.175949,51.120804,52.215199,83.255196,147.940002,103.9897,108.893036,137.324753,85.347984,32.101398,37.211849,93.940002,75.898857,112.238564,68.440727,179.20694,204.805573,231.398254,132.473236,71.950111,64.18,47.374359,113.637123,131.763168,53.623619,69.43409,37.649353,86.167191,190.820877,8.817787,9.972272,45.209606,32.942627,127.812347,47.638618,116.11293,25.819975,26.367874,59.177795,163.24086,178.377991,14.748364,88.535065,141.96936,52.042103,1857.469971,80.403351,23.568861
10/3/2017,72.322716,151.002274,957.099976,957.789978,278700,169.960007,178.559998,127.828812,93.854347,76.932487,104.523163,76.9776,25.285395,55.815674,195.327545,34.278095,87.62899,247.957382,111.272598,53.145866,141.782806,46.541004,37.946938,36.212353,48.420864,32.319859,43.324089,160.705826,83.631332,61.928898,116.620689,62.498909,37.083706,47.542988,37.304253,45.359577,98.424911,104.895164,179.190002,71.708656,114.001762,54.972893,50.563259,56.340652,35.537384,152.078979,50.726582,52.283283,83.351585,148.600006,103.351898,109.267311,137.437088,84.696472,32.263252,37.403099,95.360001,75.957191,111.878265,68.382416,179.264389,206.547913,230.464844,132.482529,72.664238,64.220001,47.402912,113.762772,130.605453,54.056744,68.985718,37.676964,86.445915,189.615433,9.099545,10.417904,45.643497,32.93301,128.42688,47.784721,115.074738,25.790241,26.39761,59.61998,162.443817,178.746704,14.963527,89.405365,142.114471,52.216187,1867.650024,80.08567,23.789492
10/4/2017,72.741486,150.024796,965.450012,951.679993,278670,168.419998,178.710007,128.593246,92.899902,76.960724,104.245979,76.85128,25.138725,55.815674,197.146759,34.107365,87.914345,248.248566,111.045952,52.553009,140.860855,46.587688,37.90839,36.230698,48.067635,32.204288,43.621288,160.822556,83.071541,62.150169,117.231232,62.304718,36.919708,47.748047,37.586708,45.368736,98.190544,105.097015,184.449997,71.64093,114.827721,54.972893,50.046928,56.3978,35.49147,152.418335,51.32777,52.857189,83.843323,147.949997,104.505562,108.459679,137.156204,84.885338,32.407131,37.457745,95.519997,76.46286,110.787613,68.469879,180.566513,208.425018,232.870514,132.371094,72.710609,64.010002,47.621841,113.685455,131.490768,53.934338,68.592247,37.548119,86.974556,192.783493,9.093142,10.299067,45.766121,33.019524,129.685196,47.999001,114.392242,26.226357,26.86351,59.73288,162.571747,180.241486,14.914626,88.994659,143.739868,52.158157,1888.699951,79.344406,23.482531
10/5/2017,73.988106,151.891785,980.849976,969.960022,280360,171.240005,178.889999,128.883575,94.150848,77.177147,105.16658,77.162224,25.549393,55.934814,194.60965,34.145309,87.543381,251.286682,111.990379,52.96418,142.727478,46.466316,38.091476,36.239868,48.249023,32.348751,43.640461,161.630157,82.656517,62.150169,117.105247,63.2174,37.103001,47.757809,37.352951,45.47858,97.760864,106.16394,194.389999,73.246712,116.375214,54.934822,50.225292,56.388279,35.454739,153.959839,51.426327,53.42136,84.508598,150.25,104.618118,109.247612,137.38092,85.149712,32.434101,37.567028,95.730003,77.318604,111.031067,68.975273,178.900558,208.280609,234.477524,132.853928,72.441658,65.82,48.173923,114.207336,132.521988,53.515656,69.370041,37.419281,87.599297,192.703796,9.182793,10.398098,45.964199,32.904175,129.509628,47.667839,113.623222,26.087591,26.714819,60.033943,164.402069,180.141861,15.168908,89.485489,142.956177,52.806141,1909.609985,80.39373,23.540085
10/6/2017,74.017319,151.803818,989.580017,978.890015,281000,172.229996,179.199997,128.912582,93.985985,76.885452,105.651642,76.763824,25.627615,55.128292,194.767029,34.19273,87.828751,250.985718,110.526512,53.145866,142.499115,46.116734,38.187843,35.840511,47.857613,32.502842,43.611702,161.367432,82.781982,62.10207,118.103409,61.994022,37.103001,47.259827,37.02179,45.313805,97.721802,106.115891,198.020004,73.169334,115.454315,54.240051,50.168968,55.740574,35.133343,154.735504,51.662857,53.49918,83.95903,151.119995,104.364876,109.29686,137.156204,85.442413,32.524021,37.648994,96.32,77.610336,110.962898,69.218246,177.914368,208.425018,236.469452,133.364685,72.571495,66.050003,48.135849,114.265343,132.551163,53.439533,68.061516,37.373268,87.80114,192.484634,9.054721,10.219845,46.294334,32.93301,129.694962,47.843159,113.142586,26.236269,26.754469,58.848503,154.581375,180.670013,14.973307,89.868317,142.675613,53.357422,1918,79.074852,23.396198
10/9/2017,74.299751,152.331665,990.98999,977,281089,172.5,182.089996,129.135162,93.491432,77.186554,105.92881,78.250511,25.275618,55.40324,193.03627,34.278095,87.62899,250.801331,111.168724,52.725128,143.521774,46.343487,38.40947,35.571171,48.019901,32.512466,43.535,161.231216,82.473137,61.890415,117.909592,61.955189,37.402065,47.220764,36.817253,45.396191,97.233536,105.741028,196.869995,72.927498,116.20433,54.32571,50.093864,55.731052,35.317001,155.239609,50.77586,53.168453,83.930099,151.5,106.334549,110.616653,138.008286,85.71624,32.488056,37.439529,96.269997,74.809723,110.894737,69.665306,177.569687,208.579025,237.123764,133.346115,72.135597,66.230003,47.993069,114.651924,133.271088,53.249218,68.13472,37.364059,88.022209,192.534439,8.862613,10.190136,45.34166,33.144489,130.377762,47.93082,112.613869,25.740683,26.348047,59.808147,152.141006,184.745804,15.002647,90.005745,143.091629,53.212345,1926.930054,78.920822,22.475313
10/10/2017,74.299751,152.390305,987.200012,972.599976,281950,171.589996,183.119995,129.570602,94.189629,77.402977,106.225777,81.748611,25.353836,55.943985,191.443207,34.5247,87.153366,253.266724,112.198158,53.174545,144.613937,46.42852,38.207108,35.75692,48.525879,32.310226,43.976009,160.696091,82.753029,62.01548,120.24511,62.809608,37.595009,47.259975,36.71011,46.320778,97.243309,106.481148,195.080002,72.724358,117.818275,55.058548,50.610195,56.464481,35.638405,155.685623,50.785709,53.888268,83.071999,152.149994,108.022842,110.656052,139.047607,86.08448,33.063541,37.822029,95.389999,75.15979,109.677498,69.558403,177.885635,208.646408,236.710007,133.076828,72.896088,66.040001,47.688473,114.159019,133.786697,54.048527,68.445839,37.529713,88.791115,191.916763,9.048319,10.368389,45.520874,33.288681,131.879944,47.560699,113.54631,25.919094,26.53639,61.162937,154.364914,188.273499,15.071107,90.202065,144.184891,53.599201,1916.650024,79.941261,22.408169
10/11/2017,74.426353,153.025696,995,989.25,281085,172.740005,184.690002,132.231674,93.908417,77.7229,107.344353,83.303337,25.256058,56.118126,192.01355,34.572124,87.001167,253.761749,112.698708,53.222355,145.80542,46.163971,37.869854,35.469006,48.067635,32.348751,44.19651,160.783661,83.380386,61.361267,119.74118,62.741642,38.926315,47.328594,36.447124,45.771519,96.237473,107.182808,194.949997,72.492203,117.894226,55.515385,51.295517,56.912159,35.675129,158.177261,50.292934,52.954456,82.975571,153.649994,107.169319,110.96138,138.223618,87.226982,32.51503,37.266491,96.010002,76.083611,110.086502,69.607002,176.31543,208.415375,240.953629,132.528946,73.610229,67.779999,47.336281,113.80143,133.193253,54.30545,68.519035,37.60334,89.262085,192.733688,9.080334,10.388193,45.039822,33.250229,132.484726,48.096405,114.315338,25.255011,25.882149,61.031219,155.348923,190.276505,15.002647,90.270782,144.997574,53.81197,1920.199951,79.488792,22.129984
10/12/2017,75.108101,152.488052,1000.929993,987.830017,279383,172.550003,180.529999,132.405853,93.084145,77.562943,107.017693,83.662857,24.884501,55.65987,189.712463,34.477276,87.657532,254.217941,112.519264,52.792065,145.696213,45.682114,37.763847,33.305016,48.10582,32.030945,44.206104,160.141479,82.994324,61.409374,119.382614,61.896931,39.013142,47.279579,35.01535,45.521854,94.655487,108.086327,195.860001,70.006126,118.311951,56.486164,50.948166,57.902763,35.822048,158.914108,50.095825,53.477398,83.332314,153.610001,107.422569,110.95153,137.671188,86.922737,32.640915,37.366669,96.739998,75.772423,110.709724,69.393181,174.984543,209.455002,239.356293,132.965393,73.350517,68.860001,47.345802,114.835548,135.421082,54.191261,68.02491,37.750591,89.021805,192.663956,8.990684,10.299067,45.351093,33.192551,132.718826,47.784721,114.94017,25.264921,25.911886,61.482811,154.709335,190.366211,15.090668,89.927216,145.800598,54.131134,1918.949951,78.266205,22.110798
10/13/2017,75.468445,153.455765,1002.940002,989.679993,280850,173.740005,178.449997,132.018784,92.958076,77.544113,107.562149,84.168152,25.256058,55.834,189.319122,34.467789,88.504135,253.082336,112.538147,51.338627,146.291931,45.219154,38.226383,33.156422,48.306301,32.233185,44.273212,160.02475,83.129448,60.986061,119.566734,62.36298,39.379734,47.652092,35.073788,45.521854,95.094925,108.249741,199.490005,69.754631,119.014503,57.02866,50.666531,58.407589,35.904697,160.329605,50.243652,53.418755,83.448021,153.929993,106.916077,111.020477,137.736725,86.209633,33.540115,38.432213,96.940002,75.918297,109.336678,69.422333,175.223907,209.580154,238.605682,133.132538,73.545303,68.660004,47.107838,114.738899,135.421082,54.153198,68.153023,37.741383,89.954109,191.697601,9.048319,10.388193,47.171547,33.269455,132.484726,46.294491,113.777023,25.601919,26.288572,61.200569,157.297348,193.913818,15.198249,91.154243,145.655487,53.889347,1929.060059,78.141037,22.043648
10/16/2017,75.624268,156.280716,1006.340027,992,281960,174.520004,179.559998,131.718811,94.878143,77.920494,107.20578,83.313042,25.656948,55.788177,189.987793,34.126331,88.599258,252.121368,113.454239,51.443813,145.179901,45.436455,38.31311,33.59293,48.277664,32.300598,44.695045,159.781494,83.361092,60.937954,119.605507,63.236813,39.447266,47.897163,35.658192,45.623569,95.827324,109.16288,202.679993,69.425735,119.356277,56.95253,51.145309,58.274242,35.987339,159.980591,50.628017,53.3992,82.869522,150.460007,106.475243,110.15374,137.483902,86.561424,33.953747,38.842037,97.150002,75.587669,109.151657,68.936394,174.161133,210.542755,237.364349,133.485397,73.545303,67.309998,47.241096,115.019196,135.314072,54.000946,68.958267,37.60334,90.56926,190.561859,8.958668,10.378292,47.180981,33.307907,132.153076,48.037964,113.757805,25.869535,26.457088,61.501637,156.273926,197.242218,15.090668,90.270782,146.593964,53.105961,1935.550049,76.966568,22.408169
10/17/2017,75.565826,156.857437,1009.130005,992.179993,281050,176.110001,175.320007,136.237823,94.664803,78.061646,106.453461,83.546249,25.617838,55.63237,200.500076,34.334999,88.275841,251.024567,113.539246,50.860523,144.891953,45.729355,38.342014,33.648655,48.363583,32.358379,44.599167,158.935013,83.33213,60.822506,119.498901,62.85815,39.794563,48.220665,35.521832,45.410892,96.051933,107.836426,199.479996,69.832016,119.641083,56.619419,50.657135,58.083736,35.528202,160.358688,51.248924,53.819519,82.975571,150.380005,105.659241,109.661278,137.212372,87.635834,33.764915,38.632568,96.720001,75.850227,107.671501,68.887794,178.268631,209.609009,233.467148,133.188263,73.842079,66.669998,47.203022,115.357452,134.886002,54.086594,68.290283,37.575733,90.607697,188.061295,8.952262,10.388193,46.964039,33.432869,131.323944,48.028221,113.12336,25.988474,26.64543,61.031219,155.8508,197.062836,15.100448,90.005745,147.706558,52.719101,1934.530029,77.245743,22.245092
10/18/2017,75.585312,156.163422,997,992.809998,281290,176.029999,179.610001,136.131378,95.023598,77.873451,106.710831,83.779465,25.891615,55.476563,201.817795,33.984066,88.247299,252.402847,111.584267,51.070896,145.150131,45.965561,38.785275,33.165703,48.315849,32.310226,44.484123,159.032303,83.042587,61.101509,120.41954,63.032917,40.035744,48.602982,35.25885,45.762272,95.944511,107.605736,195.539993,70.731644,119.432228,56.971558,50.722855,58.474266,35.555752,160.717407,51.54459,54.513519,82.65741,153,105.527931,110.084793,149.375534,91.315453,33.261368,37.794708,96.440002,76.423965,107.486488,68.790611,178.354782,210.109573,234.795074,133.197525,74.463455,67.260002,47.145908,115.183472,134.984238,54.552856,68.24453,37.741383,89.800323,188.509598,8.933054,10.348582,45.294498,33.307907,132.250626,48.826908,113.57515,26.355209,26.942812,60.974762,155.034073,196.893433,15.540552,90.388573,147.580795,53.396099,1941.869995,77.024338,22.177948
10/19/2017,75.877495,152.468521,986.609985,984.450012,280815,174.559998,177.929993,137.447418,95.139969,77.85463,105.938698,83.954369,25.989395,55.934814,199.870712,34.372936,87.777306,251.432251,111.631493,51.396008,143.948715,46.494659,38.631104,33.147133,47.895794,32.502842,44.666283,158.827972,83.158409,61.332409,119.266319,62.197918,39.620914,48.377506,35.940655,45.484867,96.686684,108.297798,195.130005,70.499481,119.56514,53.335892,50.88245,54.9119,35.583302,161.425171,51.928959,54.738342,83.264832,171.729996,101.438492,111.690224,150.658325,91.733818,33.018581,37.849354,97.190002,76.317001,109.073761,68.897514,176.286697,211.04332,235.074127,133.364685,74.880783,67.25,47.612324,115.483086,136.162964,54.838322,66.963455,37.824207,89.819557,191.717529,8.869016,10.289166,45.398254,33.365578,132.621292,49.36261,114.795982,26.464237,27.131155,60.56081,155.92955,197.112671,15.32539,90.211884,148.867538,53.579865,1927.859985,78.545372,22.619202
10/20/2017,76.754005,152.732422,982.909973,988.200012,283353,174.979996,177.320007,137.795776,96.497581,78.202797,106.463348,84.964928,26.566284,55.971481,204.040237,34.543663,84.576347,256.974548,112.047043,52.514759,144.345871,46.797001,38.958725,33.007816,48.716812,32.98436,44.464951,159.012833,82.753029,61.457481,119.886536,62.36298,39.669147,48.27948,36.252335,45.808506,97.067528,107.278938,194.160004,71.128242,119.137917,52.146206,50.844902,53.645065,35.583302,161.231277,52.293613,55.051132,84.103653,175.639999,102.723473,110.340874,151.753845,91.372505,32.793785,37.585247,98.900002,76.180847,110.028069,69.179375,175.176056,213.045563,235.026031,134.971161,74.435638,70.970001,47.126869,116.874779,137.017548,54.067558,67.183067,37.584934,91.482353,193.132187,8.811381,10.249554,45.624634,33.279068,131.987244,49.235989,115.12281,26.603001,27.260019,61.153526,158.202652,196.21579,15.863294,90.398399,149.148117,52.77713,1942.109985,78.179558,22.859015
10/23/2017,76.773491,152.654221,966.299988,968.450012,284198,171.270004,173.130005,138.976318,96.332733,78.325119,106.44355,86.140678,26.556505,55.916485,203.568192,34.5247,83.665894,254.615936,112.320923,52.505203,144.524582,46.2868,39.34417,32.73848,48.401772,33.080666,44.407433,160.287445,82.917114,60.995682,118.975594,61.48914,39.755974,48.338299,35.599747,45.198215,96.383949,107.355827,192.470001,71.128242,118.767654,51.660812,50.760406,53.235489,35.620033,158.361465,52.884949,54.81654,84.055435,172.160004,102.573402,110.626503,149.394272,89.860718,32.757816,37.539711,98.440002,76.84211,110.222824,69.538963,172.849442,213.266937,235.054901,135.500473,74.370705,69.800003,47.231575,116.836136,136.860382,53.810638,66.368668,37.382469,92.472336,193.640259,8.600063,10.110913,45.237904,33.057976,132.621292,48.895088,115.045914,25.780329,26.457088,60.683113,159.452362,195.936783,15.814394,90.683067,149.360962,52.486988,1934.550049,77.17836,21.41054
10/24/2017,76.802704,153.563309,975.900024,970.539978,284570,171.800003,173.699997,137.060333,97.864899,78.541534,107.314667,85.489655,27.064953,56.264763,204.689255,34.401394,83.359215,258.187866,112.604256,52.992867,144.762894,46.239552,39.459805,32.376263,48.249023,33.30217,44.273212,161.542557,80.233955,60.716675,120.051285,61.790127,39.862091,48.995094,35.551048,45.346165,95.983566,106.452309,196.020004,71.815056,117.723343,51.499016,51.267357,53.092609,35.812874,158.885025,52.648415,54.132309,82.117485,171.580002,101.832428,110.606812,145.95787,87.179459,32.937653,37.822029,98.660004,76.492043,109.94043,69.840256,172.696243,225.877182,238.336243,135.686172,74.639664,70.209999,46.650936,115.724701,136.44783,53.962887,66.881096,37.253624,92.693405,193.650238,8.632083,10.279263,45.256767,32.884949,131.480011,49.011967,115.065125,25.334303,26.001101,60.335007,159.698364,197.989609,15.824174,92.135887,149.206177,52.496651,1932.290039,77.11097,20.998064
10/25/2017,76.57869,152.88884,972.909973,973.330017,283035,170.600006,170.220001,137.757065,97.961876,78.259239,108.383751,85.975487,27.016062,55.953144,204.10907,34.297062,83.244217,250.830444,111.858162,52.830311,145.199768,45.956108,39.29599,31.10388,47.953075,33.032516,44.148579,161.581497,78.535278,60.081711,118.558884,61.527973,39.707737,48.720615,35.872471,45.484867,95.505081,105.798691,193.770004,71.215317,115.406837,51.660812,51.004494,53.235489,35.620033,158.594177,54.146461,54.23983,81.808945,171.830002,100.359863,111.059875,143.72934,87.255516,32.299221,37.111671,99.589996,77.017143,107.379364,69.091888,169.948349,228.7939,236.546417,135.56546,73.48587,71.019997,45.375439,114.99984,138.657959,53.629845,66.542534,35.146149,92.097488,198.92038,8.747348,10.408002,44.426712,32.798431,131.762894,48.826908,113.959663,25.205452,25.901974,60.015125,159.590118,192.987061,15.755713,91.811935,148.857864,52.3806,1928.810059,76.908821,20.623955
10/26/2017,76.705315,153.866302,972.429993,972.559998,282810,170.630005,170.320007,137.224838,98.66008,78.541534,108.69062,86.111526,27.123617,55.815674,205.672607,33.898701,83.857567,251.655457,111.858162,53.184113,145.547272,46.192318,39.845245,31.28034,48.096275,33.00362,44.321144,163.11879,78.091301,59.639153,120.022217,61.673615,39.746326,49.161747,35.32703,45.318428,96.247231,106.43309,195.210007,71.379768,114.315056,52.783878,50.95755,54.292763,35.49147,159.011063,55.989452,54.230057,81.143677,173.75,100.294205,111.690224,143.822998,85.154236,32.479061,37.230068,100.050003,78.222984,113.416847,70.996811,169.01004,224.23111,234.564117,135.426147,73.711014,71.339996,45.251698,115.908325,139.453598,53.639359,66.295464,33.682869,92.414665,199.617737,8.504008,10.289166,44.530472,32.231285,131.957993,47.58992,114.709465,25.473066,26.080402,61.896782,159.865646,195.010025,15.843735,93.932266,148.403152,53.105961,1939.290039,74.973816,20.451288
10/27/2017,81.623573,159.379364,1100.949951,1019.27002,281600,177.880005,176.149994,137.195816,98.689163,78.767357,108.601524,85.674263,27.182283,56.154785,209.065277,33.765907,83.416718,248.927994,107.230461,53.423157,147.463562,46.173416,42.784256,31.549679,48.34449,33.157715,44.167751,162.817169,77.907921,56.031364,120.39048,62.42123,40.662807,49.877361,35.833508,45.475624,96.003098,106.308121,199.539993,71.457138,113.6315,52.850498,51.426945,54.264198,35.904697,160.348999,55.151726,54.122536,80.854424,177.330002,99.365646,112.428917,143.897888,87.407646,32.344181,37.029709,100.699997,79.059273,114.010857,70.501137,167.822784,225.963837,243.359314,135.760468,74.011177,71.059998,45.242176,115.077164,140.740372,53.99144,66.762138,33.342361,93.712212,191.697601,8.61287,10.625865,44.756847,32.192837,133.167542,48.21328,116.074486,25.522625,26.179531,61.078259,159.786926,201.158569,16.293617,94.030426,150.773499,53.076946,1890.920044,74.194046,19.942884
10/30/2017,81.701469,162.966751,1110.849976,1017.109985,281940,179.869995,181.580002,135.473373,98.340073,78.607399,108.9282,84.488792,26.986731,56.997978,205.908646,33.3391,82.678757,251.636108,108.033218,53.404034,147.890488,45.190804,42.755344,31.150316,48.038994,32.782124,43.966423,160.842026,78.89238,52.635235,120.545525,63.69315,40.643513,49.681301,35.551048,45.068768,95.739441,105.394997,198.369995,71.370087,114.694801,52.840981,52.112263,54.226089,36.382198,161.163391,54.471691,53.066872,79.687798,176.029999,98.202583,112.08419,144.534622,86.485359,32.389145,37.148102,100.699997,78.310493,113.319473,69.665306,167.162125,222.382904,251.375092,134.311859,73.851707,71.150002,45.146992,115.811684,140.750183,54.048527,67.649742,33.765701,92.919029,191.299088,8.407953,10.497128,44.643661,32.46199,133.206558,48.563927,113.517479,25.522625,26.159704,60.259743,157.671249,203.131683,16.234938,93.323647,150.309097,53.357422,1879.72998,73.15435,19.578369
10/31/2017,81.01001,165.234512,1105.280029,1016.640015,280470,180.059998,184.889999,134.902435,97.564285,78.428612,108.868797,84.8386,26.781395,57.767849,206.724838,33.253735,82.745857,250.403381,109.44986,53.681335,147.711746,45.2286,43.834595,31.25248,48.163101,32.888058,44.08147,161.299332,79.703125,53.000824,120.16758,63.596058,40.83646,49.896973,35.093262,45.096504,95.514832,105.952484,196.429993,71.099236,116.565086,53.916454,52.309414,55.207176,37.346397,161.822678,54.19574,53.008217,79.00325,175.160004,98.146317,112.478157,144.253708,85.810295,32.658901,37.321136,102.339996,78.300766,112.754669,70.277603,167.765335,221.583939,253.953979,133.866135,73.307648,72.559998,45.004211,115.744026,139.836685,54.096104,67.384377,33.526424,93.528427,193.10231,8.203037,10.546641,45.209606,33.163715,133.645493,48.495743,112.979164,25.225275,25.921799,60.419682,158.507675,206.091354,16.303398,93.765373,150.028534,53.038258,1911.959961,72.162781,19.338554
11/1/2017,81.01001,163.132919,1103.680054,1025.5,280000,182.660004,186.080002,135.45401,97.864899,78.917915,109.947792,85.450775,26.918287,57.777012,206.046326,33.443432,83.272957,250.908096,109.459305,53.748272,147.830902,45.190804,45.010193,31.159599,48.468597,33.340683,43.908897,160.910141,79.886497,53.241341,120.58429,64.120361,40.614571,49.64209,35.141968,45.013279,96.706207,105.856369,198,71.611908,115.957481,53.469131,52.778809,54.826172,37.429039,161.299118,54.274586,52.783401,79.919197,176.25,97.311546,114.516945,144.225632,87.892563,33.396244,38.27739,101.949997,78.096558,113.932953,71.259216,167.956818,221.57431,249.508255,134.581131,73.457726,72.379997,44.242718,116.091957,140.426056,54.115135,67.539932,33.314751,93.199539,193.460953,8.104933,10.724895,46.247169,33.221394,131.12886,48.398346,112.911865,25.155891,25.753283,60.871277,160.091995,206.479996,17.232506,94.030426,148.393478,53.318737,1913.060059,72.037628,19.204262
11/2/2017,81.857307,164.325455,1094.219971,1025.579956,283434,178.919998,184.809998,135.405624,98.514618,78.597977,109.858704,86.286438,27.250731,58.858501,207.59021,33.633125,82.908775,254.916794,108.920982,54.383778,147.195465,44.841221,45.385998,30.806673,48.459049,32.945839,43.9856,158.312302,79.896149,53.270203,121.437096,66.81955,40.662807,49.289185,34.236153,44.708134,96.04216,105.779472,199.320007,72.298721,114.808731,53.422813,53.107384,54.827797,37.346397,162.97641,54.323853,53.145061,80.150589,180.940002,96.420494,113.778252,143.588913,86.542404,34.043667,38.978642,102.599998,75.723816,115.286507,70.01519,165.07489,223.547638,249.710327,135.026871,74.198792,72.25,43.995235,117.387016,140.887711,54.543335,68.217079,33.084679,93.625168,190.561859,8.124155,10.695187,46.671631,32.788818,131.67511,48.349644,112.344719,24.927923,25.584768,60.118622,162.315887,205.22438,17.212946,94.216934,144.9879,53.067268,1911.140015,71.055695,19.127518
11/3/2017,81.944954,168.616608,1111.599976,1032.47998,280470,178.919998,183.210007,135.550797,98.340073,78.268654,110.234863,87.141525,27.201841,58.748512,209.33078,33.718487,82.975868,254.062668,108.599869,54.258595,148.228058,44.803425,44.65366,30.927414,48.544971,33.196236,44.071884,159.946899,80.784103,53.934032,121.737518,65.819496,40.701397,49.191154,34.752369,44.708134,96.325356,105.942871,200.009995,71.939278,115.568253,53.547478,52.882076,54.952541,37.245392,163.509628,54.905334,54.22028,80.516968,182.300003,96.289192,113.17746,141.931564,87.768951,33.50415,38.386677,102.709999,76.268379,114.108238,69.159935,166.061081,223.53804,263.307281,134.618317,74.498955,73.389999,43.538342,117.010101,141.486893,54.638489,67.329475,33.268742,94.776253,192.982758,8.104933,10.586254,46.445255,33.144489,132.474976,48.641846,110.989304,24.214283,24.752098,60.128021,163.782089,207.964828,17.193386,94.658676,147.687195,54.189159,1894.48999,70.71875,19.31937
11/6/2017,82.26635,170.327209,1120.660034,1025.900024,280170,180.169998,187.839996,135.241119,97.729141,78.804993,110.789207,86.189255,27.133396,60.049961,208.593246,33.500336,82.467934,256.314514,110.535965,54.09491,149.022354,43.017715,45.266747,30.518761,48.363583,33.138451,43.592529,159.781494,80.591072,53.76086,121.7472,69.256592,40.93293,49.406822,34.616013,44.624916,98.278427,105.020126,200.130005,71.696404,114.476456,53.489941,53.473511,54.770233,38.025925,164.886353,55.230572,53.770641,79.967415,180.800003,95.80146,113.256248,141.238663,88.386971,34.745041,39.534176,102.419998,75.548775,114.254303,68.265785,163.533401,221.699448,267.050537,135.203293,74.808502,74.739998,43.852455,116.352905,141.378845,54.809776,69.122978,33.259541,95.31794,192.803421,8.271517,11.061595,47.529984,32.894562,133.538193,48.408085,109.508942,26.384945,27.210457,59.695251,162.414291,208.901581,17.056465,94.52124,146.922897,54.711422,1903,69.679062,19.309776
11/7/2017,82.071564,170.874619,1123.170044,1033.329956,279361,180.25,188.509995,135.250809,95.76059,78.645042,110.957474,86.43219,26.576061,59.151783,209.163589,33.538277,83.359215,258.314026,110.724838,53.006847,148.903229,43.055504,45.344296,30.713802,48.449505,33.128826,44.043114,159.236633,79.519737,53.481857,123.520645,69.703224,41.010105,49.495049,35.443909,44.430737,99.22567,106.183167,195.889999,70.637466,112.653641,53.32692,53.360859,54.549534,38.090199,165.565033,54.353428,53.917263,80.295212,180.880005,96.626839,112.497856,141.716187,89.337776,34.502262,39.370251,102.720001,75.85994,113.971893,69.140488,166.09935,221.449158,261.084442,136.475464,74.395775,74.410004,43.386044,116.700829,140.956482,54.695587,70.147842,32.965042,95.182518,192.484634,8.053678,10.50703,47.058361,32.308186,131.753143,48.417824,109.537773,26.801237,27.507839,60.504356,163.624649,211.293213,16.948883,93.618149,150.434875,55.340069,1645.719971,70.478088,19.386515
