date, PGP, MRK, HSB, MC, FP, OR, LLY, SAN, DGE, AIR, CATR, VALE3, CDI, SLB, BNP, SAF, RMS, CS, KER, AI, DG, BN, ORA, RI, SU, ACA, ENGI, VIV, DSY, GLE, LHN, HO, SGO, RNO, CAP, UG, ML, KN, LR, CNP, SW, CA, EN, PUB, AM, BOL, STM, AC, IAM, VIE, AMUN, IPN, FTI, GFC, LI, ALO, DIM, FGR, BVI, SESG, SEV, TEP, SCR, ATO, BIM, UBI, EDEN, ILD, ERF, COV, FR, AKE, DEC, GET, WLN, ORP, SK, EO, ICAD, ODET, RCO, RF, MF, RE, AF, BB
3/1/2017,80.30085,58.793648,6.799744,187.861282,43.088688,170.261978,74.546555,74.786049,25.686075,68.630135,89.296707,9.416606,199.550476,71.532066,52.330635,66.164719,411.6875,20.841372,210.53363,98.7873,65.825356,59.486473,13.145443,105.424103,63.322514,10.357823,10.382541,16.021879,76.150482,39.638298,52.810833,87.829643,43.563019,79.435524,79.685516,17.488487,101.23938,4.801238,52.761005,16.481699,98.790817,21.428459,34.148651,60.705009,1061.320679,3.442329,14.235817,35.769814,0.883488,14.453925,50.734337,85.452713,30.462132,106.483421,31.781792,25.205132,59.967216,65.978966,17.149879,17.355455,12.496636,100.637192,31.433846,108.223091,47.63509,36.419998,20.485603,196.049057,405.553711,71.499664,57.059689,88.887405,29.519663,8.351892,27,81.67511,121.987137,40.000225,60.460594,768.196411,81.824707,56.323799,103.971611,145.805481,6.938,109.511848
3/2/2017,80.523041,57.955074,6.817337,186.707001,43.129292,169.73172,75.660042,74.62352,25.647478,69.189835,89.757492,8.785172,199.209946,71.763268,52.403328,66.982887,413.312012,20.986103,208.288757,98.024101,66.004715,59.363445,13.118057,105.230652,63.176994,10.401632,11.238463,15.973997,75.903343,39.769012,53.330379,87.562332,43.085815,78.957443,80.780426,17.597731,100.956322,4.81288,52.157803,16.688412,99.452255,21.437857,34.0382,60.347866,1064.968262,3.404459,14.279485,35.564842,0.880778,14.829471,50.390553,87.897041,30.734636,106.128754,31.615889,25.003647,59.000168,65.661713,16.945827,17.147844,12.54614,100.296204,31.574888,107.493828,48.076157,36.599998,20.432943,198.382965,405.355499,71.921272,57.078854,87.862633,30.793304,8.271073,27.15,81.469162,121.449959,39.801147,60.129677,758.41803,81.650215,55.9048,104.404221,145.805481,6.899,109.511848
3/3/2017,79.986099,58.010971,6.826133,186.947449,43.381954,170.11734,75.660042,75.481354,25.502741,68.678383,85.408821,8.757718,198.626175,71.291603,53.893562,66.817307,411.638275,21.352453,208.827759,98.0718,66.080238,59.174179,13.122622,104.843781,63.351624,10.695447,11.407866,15.84471,75.399162,41.585506,52.945526,87.562332,43.629166,80.281372,81.410233,18.105951,100.484566,4.9508,51.87566,16.81703,99.263268,21.461353,34.291321,59.295235,1063.509155,3.417082,14.294042,35.555305,0.882133,14.893588,49.865799,87.128258,30.408607,107.236328,31.813179,25.121588,59.592239,66.382744,17.064463,17.152262,12.487701,97.90937,31.652233,107.591064,47.994511,36.209999,20.370705,199.326477,405.355499,71.893776,57.011772,87.287994,30.586639,8.363302,27.254999,81.400513,121.303459,39.63525,60.219116,768.296143,81.53389,56.057098,104.836845,146.558044,6.958,109.232956
3/6/2017,78.690025,58.253231,6.755761,186.3703,43.341354,169.972748,74.169113,74.451958,25.75362,68.562592,85.428017,8.785172,197.799179,69.950684,53.339268,67.206909,412.130554,21.320793,209.860367,98.0718,66.070801,59.14579,13.145443,104.892128,63.235203,10.607739,11.367743,15.863865,75.537567,40.751629,52.377876,87.47641,43.014942,79.196487,80.644775,18.599922,100.059982,4.867511,51.797829,16.743534,98.885307,21.531841,34.208485,58.64674,1062.633789,3.408343,14.012625,35.512405,0.880101,14.902748,50.119144,88.567253,29.449972,107.293839,31.835602,25.116674,59.098846,65.902061,17.073956,17.143427,12.492168,96.058342,32.120853,107.25074,46.94899,36.075001,20.365919,200.41893,402.877747,70.793922,56.542183,85.573647,31.2547,8.324319,27.1,81.106293,121.108124,39.189693,60.06707,757.819397,81.213997,56.133301,105.269455,146.558044,7.005,109.047028
3/7/2017,78.690025,57.312157,6.738168,186.3703,43.04808,169.201447,73.876579,73.864998,25.300108,67.732704,85.428017,8.70281,197.458633,69.793472,53.46648,67.012108,412.229004,21.32984,209.051865,97.403992,66.136871,58.549599,13.095236,104.021667,63.322514,10.581418,11.291959,16.02667,75.814377,40.702049,52.695377,87.170914,43.232281,79.463112,81.01297,18.699667,100.673271,4.845121,51.564327,16.665442,97.940392,21.423759,33.987572,58.740723,1050.475586,3.390864,14.143629,35.736446,0.878746,14.673758,49.594387,87.808327,29.187199,106.025925,31.467918,25.234615,59.20739,65.565567,17.102427,17.174347,12.231433,95.347168,31.961613,107.78553,46.834606,36,20.102608,202.752853,401.638885,70.17984,56.733852,86.052513,30.375166,8.303401,27.120001,81.223976,121.108124,39.578369,59.700371,757.320496,80.283401,56.152401,105.798203,147.639801,6.861,108.396271
3/8/2017,78.366013,57.684864,6.782151,187.380325,42.560799,168.815811,72.310158,74.181053,25.087828,68.002899,85.428017,8.803474,199.599121,69.553017,53.929905,67.499123,416.757904,21.461002,209.860367,97.547089,66.382317,58.511749,13.131751,104.16674,63.27401,10.581418,11.229548,16.112862,75.616653,41.292519,51.983406,87.495506,43.298431,78.745987,81.051727,18.723415,100.626099,4.867511,51.661617,16.637882,98.460091,21.348572,34.226894,58.919296,1050.475586,3.427763,14.33771,35.512405,0.881456,14.646277,49.114899,88.596825,29.206665,105.482407,31.423084,25.347645,60.164577,65.690559,17.054972,17.116924,12.253952,94.967216,31.925213,107.639671,46.899979,36.299999,19.968557,203.597031,400.697357,69.849876,56.638016,85.410835,30.144468,8.292942,27.15,80.968987,121.15696,39.914906,59.584103,768.296143,80.467583,56.057098,106.086617,147.686844,7.176,107.93145
3/9/2017,78.366013,57.135128,6.746964,188.197952,42.222404,170.069138,75.131607,74.334557,24.807999,67.607246,85.428017,8.382518,199.307251,68.036377,55.2384,67.343269,416.51178,21.718805,212.643265,97.594803,66.778801,59.098476,13.359971,104.553619,62.585194,10.870861,11.340997,16.610849,75.932999,42.148933,51.819847,85.653,43.676418,78.451775,80.625389,18.523926,99.11647,4.985728,51.544868,16.968616,98.838058,20.488615,34.539845,59.154259,1076.494263,3.458837,13.968957,36.241726,0.880778,14.792831,50.97855,88.971359,28.5546,105.708725,31.333405,25.185472,60.204048,65.450218,16.988537,17.386377,12.375294,97.256638,32.075356,109.098206,46.687584,36.299999,19.973347,206.377884,402.035339,70.005684,55.861759,85.669418,30.279043,8.253009,27.200001,81.361282,121.498795,39.218136,60.058125,779.27179,80.661453,56.4286,107.144112,147.216507,7.481,106.862358
3/10/2017,80.041634,56.91151,6.746964,188.919373,42.651028,170.985062,75.131607,74.262321,25.107126,67.607246,85.428017,8.373366,200.669357,68.21209,56.210678,67.255623,422.419037,21.637394,211.341171,97.594803,66.401199,59.467545,13.478645,104.456902,63.312817,11.090175,11.198342,16.591698,75.547447,43.04591,51.377274,84.898796,43.586647,77.844978,80.276573,18.314939,100.154335,5.068122,51.486492,17.00996,99.074287,20.267752,34.898819,58.562153,1094.245239,3.456894,13.770023,36.322758,0.890941,14.705816,49.712025,88.675674,28.681118,104.984344,30.974693,24.998734,61.180969,66.276993,16.983791,17.280361,12.321322,96.448036,32.129951,108.757889,47.112381,36.884998,20.126545,209.506317,402.729126,69.474098,55.861759,85.07563,30.375166,8.330975,27.155001,82.243935,122.426643,39.474094,59.351559,784.510193,81.562973,56.695202,106.807632,147.216507,7.343,106.862358
3/13/2017,78.699295,55.86924,6.773354,190.698914,42.502144,170.11734,75.131607,74.081711,25.16502,67.501099,85.428017,8.373366,201.155838,67.980888,55.592781,66.934189,422.517517,21.646441,214.573212,98.691895,65.995277,59.600029,13.414742,104.940498,63.176994,10.976146,11.256295,16.515083,75.932999,42.955765,51.916058,84.574211,43.685867,79.251648,79.840546,18.500179,101.428085,5.071704,51.739452,17.377445,99.357765,20.530907,35.161148,58.251999,1103.971924,3.43359,13.813693,36.036755,0.881456,14.806572,48.40023,89.129059,28.914692,106.161346,31.584501,25.038046,61.269783,66.065491,17.126154,17.421715,12.45625,96.798752,32.230042,109.487144,47.471703,36.860001,20.298893,208.711792,401.292023,69.382439,56.705101,85.133087,30.519352,8.259665,27.065001,82.430275,122.084801,40.023922,59.414169,798.229797,82.028275,56.685699,105.798203,148.627518,7.389,106.95533
3/14/2017,80.171257,56.676762,6.711778,190.795105,41.780235,171.177887,75.131607,74.235229,25.222914,67.742348,85.428017,8.373366,201.788254,68.101105,54.384239,66.622505,423.206696,21.465527,214.39357,98.7873,65.863113,59.297203,13.323456,105.230652,63.215801,10.818219,11.104726,16.366642,75.468361,42.320213,51.396511,84.812874,43.345676,78.451775,80.518806,18.523926,101.380905,5.026925,51.924301,17.11561,98.743568,20.441622,35.032284,58.872299,1102.999268,3.408343,13.867064,36.008152,0.881456,14.660016,46.44614,89.9077,28.467007,105.573296,31.638308,25.038046,62.75983,65.950127,16.964811,17.315701,12.343842,97.120247,32.02076,110.167801,47.439064,36.880001,20.365919,206.775131,401.341583,68.942497,57.634689,86.081245,30.432842,8.206418,26.809999,82.479309,122.573143,39.957565,58.993801,785.757446,82.95887,56.533298,105.798203,148.439392,7.289,107.559593
