date, SBER, ROSN, LKOH, GAZP, NVTK, GMKN, TATN, SIBN, SNGS, NLMK, CHMF, PLZL, ALRS, YNDX, MAGN, MTSS, VTBR, RUAL, MGNT, IRAO, MFON, UNAC, POLY, BANE, PHOR, URKA, PIKK, HYDR, FEES, MOEX, RTKM, RSTI, VSMO, AKRN, KZOS, UPRO, MGTS, CBOM, NMTP, NKNC, AGRO, AFLT, LNTA, RASP, ROSB, AFKS, MSNG, RGSS, MVID, IRGZ, TRCN, LSRG, QIWI, CHEP, UWGN, SFIN, LSNG, ALNU, IRKT, TRMK, GCHE, MRKK, MTLR, MFGS, AVAN, APTK, PRTK, KMAZ, ENRU, OGKB, TGKA, MSRS, UCSS, MRKP, OPIN, UTAR, DVEC, KAZT
10/2/2017,182.201797,297.130005,2825.411377,115.155273,641.371338,8775.09082,348.149994,199.83075,28.819654,113.216637,728.653381,4219.083984,72.633698,1906.5,38.598553,245.302567,0.052934,43.200001,9359.786133,3.602102,639,0.8795,643.814697,1799.435059,2229.645264,137.399994,297.878693,0.814296,0.157397,110.491455,59.736862,1.001628,14295.34668,3192.236328,68.650597,2.147533,1138.738281,4.57928,7.269481,49.5,695.567627,167.851578,360.5,82,57,12.211344,2.7915,0.339,422.5,17.790001,3981.730225,726.588257,946,100.775612,730.5,676.994812,5.42606,135694.4844,17.127726,66.599319,1172.916138,21.35,150.050003,475,496.631409,9.02,106.839104,52.079018,1.007386,0.531359,0.01367,0.846283,1090.479004,0.282619,1050,8.4,0.488,84.37278
10/3/2017,181.729767,298.214783,2834.227783,114.097244,644.772522,8878.133789,349.618103,200.717514,28.575338,113.632271,735.827759,4224.685059,72.883476,1961,38.918491,245.478119,0.05308,44.669998,9345.862305,3.640814,590,0.892,651.010437,1782.934448,2231.541504,136.399994,299.191315,0.808623,0.157996,111.972061,58.895493,1.001628,14642.53125,3262.476563,68.937843,2.145766,1143.221436,4.58928,7.269481,49,701.563965,168.987244,357.5,81.900002,57,12.197367,2.773731,0.333,428.299988,18.1,4062.025879,714.781189,946,100.775612,741,669.323486,5.391872,135231.3594,17.194407,67.385582,1187.964844,20.950001,149,474,491.743347,8.99,106.648827,51.980759,1.005784,0.541334,0.013736,0.842458,1090.479004,0.281292,1020,8.27,0.482,81.750771
10/4/2017,181.286057,300.242767,2819.843262,115.023026,649.534241,8843.498047,358.210632,200.18544,28.633974,113.590714,731.457153,4242.419922,72.821037,1942.5,38.988613,244.424957,0.0529,44.200001,9201.088867,3.622426,593.900024,0.8935,657.10675,1766.433838,2229.645264,135,300.972778,0.799969,0.158042,113.672371,58.019436,0.990893,14625.17188,3247.689453,68.363358,2.147533,1152.187866,4.58128,7.309546,49.299999,695.567627,167.442734,353,81.849998,56,12.188048,2.770458,0.319,419.399994,18,4165.938477,711.602356,938,100.775612,750,661.652161,5.382105,135231.3594,17.127726,69.103714,1203.01355,21,148.800003,471,497.609039,9.04,107.600197,51.784233,1.009788,0.539032,0.013764,0.848195,1090.479004,0.28138,1012,8.32,0.485,82.499908
10/5/2017,182.900391,301.799194,2834.227783,116.666748,660.806824,8943.076172,362.658051,201.914627,28.712154,113.042084,731.704529,4273.223145,71.634567,1925,38.940403,244.512711,0.052727,44.450001,9128.696289,3.60307,596.400024,0.899,661.204224,1806.38269,2235.333252,136.5,304.066895,0.819199,0.158272,114.083122,58.357716,1.003696,14468.93848,3238.447266,68.842094,2.138695,1152.187866,4.58428,7.260577,49,688.572021,165.080551,347,81.550003,55.700001,12.155436,2.744741,0.353,420,18.049999,4151.768555,709.331787,948,98.051949,755,669.802979,5.40164,135694.4844,17.242037,69.064888,1210.254761,21.15,147.800003,476,431.130829,8.99,108.551567,51.489445,1.004983,0.534332,0.01366,0.847239,1090.479004,0.278283,1027,8.22,0.486,83.447098
10/6/2017,183.29689,302.412323,2839.796143,116.638412,657.988708,8930.088867,367.019104,201.293884,28.868521,114.687965,730.797424,4240.552734,72.33931,1893,39.098183,244.381073,0.052943,44.630001,9327.314453,3.628233,594.400024,0.896,649.611206,1857.62146,2244.812988,137.100006,300.503967,0.822084,0.157674,114.331482,58.964886,1.025659,14738.00781,3259.704346,67.98037,2.128974,1120.80542,4.59228,7.251675,49,692.569519,164.44458,347.5,82.169998,55.599998,12.150776,2.777472,0.346,420,17.99,4203.724609,710.23999,952,98.051949,767.5,671.241333,5.396756,138473.2188,18.013641,69.734657,1190.809204,21.450001,148.649994,465,431.130829,9.01,107.124512,52.029888,1.016995,0.534332,0.013689,0.851064,1090.479004,0.285362,1031,8.23,0.484,84.015404
10/9/2017,183.145844,304.636719,2832.835693,117.904266,654.012146,9038.326172,363.651154,201.781601,28.848974,115.294769,738.796509,4279.756836,73.329521,1920,39.48616,248.198822,0.053046,44,9169.532227,3.634039,594.799988,0.8845,655.607666,1907.123291,2269.460693,137.100006,295.722168,0.850448,0.160391,113.567291,59.103668,1.050577,14781.40527,3280.960938,68.937843,2.166092,1116.322144,4.55828,7.331803,48.900002,681.576355,164.9897,350,85.480003,56.700001,12.262593,2.825166,0.382,419.799988,18.040001,4430.442383,722.501221,976,98.051949,769,665.008423,5.279542,137546.9688,17.575447,70.190887,1193.587158,21.299999,152,461,487.832855,9.03,106.934235,52.324673,1.014593,0.54095,0.013717,0.843414,1090.479004,0.294122,1005,8.17,0.48,83.352379
10/10/2017,182.400055,304.827637,2818.915283,117.554741,654.601318,8879,366.457794,201.116531,28.87829,114.214134,740.528259,4290.958008,72.749672,1840,39.89291,248.374359,0.053055,41.700001,9099.000977,3.610812,589.5,0.8785,660.10498,1872.385132,2254.292725,136.800003,299.097565,0.843429,0.158503,112.096237,59.129684,1.049887,14824.80371,3268.946533,68.842094,2.166976,1111.838867,4.51429,7.313997,49.299999,674.580688,165.125977,348,84.529999,56.299999,12.192707,2.852286,0.382,418.5,18.040001,4435.165527,726.134155,990,103.499283,771,681.789429,5.303961,137083.8438,17.623077,70.627701,1180.623413,21.5,148.399994,466,487.832855,9,107.029373,52.275543,1.016995,0.539607,0.013556,0.847239,1090.479004,0.301732,1000,8.21,0.486,86.004494
10/11/2017,184.873459,305.973267,2821.235352,119.028419,669.230896,8897.18457,369.523468,201.160873,29.117723,115.652466,754.464661,4284.423828,72.401756,1855.5,40.254963,256.22934,0.05271,41.220001,9058.165039,3.614684,589.400024,0.884,667.90033,1858.489868,2254.292725,135.5,304.535675,0.83266,0.159654,112.506989,58.808762,1.048016,14850.84277,3266.173584,69.703819,2.192605,1165.637573,4.52529,7.278384,49,680.576965,166.761337,350,84.300003,55.900002,12.253275,2.861638,0.377,419.899994,18.1,4496.568359,751.564697,1005,105.315056,771,666.92627,5.318614,136620.7344,17.594498,69.967628,1177.845581,21.799999,146.300003,464,487.832855,8.95,107.219643,52.275543,1.017796,0.544595,0.013575,0.850108,1090.479004,0.304209,1003,8.2,0.482,83.352379
10/12/2017,184.57135,304.684418,2816.595215,118.962296,663.045227,8793.274414,370.12796,200.362793,29.220335,112.835411,742.837158,4312.426758,72.526649,1863,40.183449,257.093872,0.052727,41.400002,9035.888672,3.605006,592,0.868,677.894287,1909.728638,2256.208252,137.399994,305.942108,0.830833,0.158042,113.099236,58.643955,1.032554,15111.23145,3243.992432,68.842094,2.191721,1192.536865,4.51329,7.558836,48.900002,685.573853,164.44458,349,85.260002,56.200001,12.248617,2.792435,0.371,422.100006,18.209999,4482.398438,753.381165,1013,103.499283,766,667.40564,5.274658,141715.0625,17.64213,71.540146,1156.547974,21.700001,145,473,487.832855,9,106.648827,52.963379,1.019397,0.539032,0.01367,0.848195,1090.479004,0.300935,976,8.29,0.485,85.152039
10/13/2017,185.487076,305.495911,2800.818604,119.840843,656.859558,9083.353516,371.509674,201.338226,29.10795,113.192856,744.816406,4317.094238,72.571251,1858,40.657246,258.185974,0.052555,40.790001,8853.979492,3.623394,588.200012,0.865,680.093018,1894.096436,2236.097656,136.5,305.004486,0.84516,0.158226,115.095657,58.548542,1.034031,15449.73731,3243.068359,68.842094,2.208513,1197.020142,4.51629,7.416384,49.099998,685.573853,164.081161,348.5,85.5,56.799999,12.393046,2.799916,0.373,420,18.58,4397.379395,754.74353,999,107.130829,767,673.15918,5.250238,138936.3281,17.765966,72.617622,1124.138794,21.200001,145,477,459.481812,9.04,106.648827,56.107769,1.023401,0.536154,0.013745,0.84437,1090.479004,0.305271,979,8.32,0.483,83.825966
10/16/2017,186.638824,310.126099,2802.674561,120.133682,654.994019,9334.466797,371.121094,208.387955,29.127495,115.992882,747.702576,4356.297852,72.250099,1832,41.546734,258.003937,0.052684,40.5,8750.96582,3.647588,589,0.8725,682.091797,1884.543579,2244.716309,135,290.471527,0.852275,0.158733,116.26104,57.837284,1.057668,15527.85352,3264.325439,69.895309,2.228839,1228.40271,4.62427,7.371868,49.200001,688.572021,164.671707,348,87.589996,56.900002,12.598044,2.785421,0.386,421.5,18.620001,4199.001465,751.110596,999,99.41378,770.5,678.433167,5.323497,140788.8125,17.546869,73.598022,1137.102417,21.35,145.100006,471,459.481812,8.92,106.078003,55.321674,1.020999,0.537977,0.013954,0.846283,1090.479004,0.306333,999,8.5,0.493,83.825966
10/17/2017,186.166794,313.133301,2786.897949,118.225456,645.764648,9291.170898,367.278168,206.747437,28.927156,116.120544,742.17749,4346.030273,70.804924,1833,41.345596,256.911865,0.05221,40.400002,8660.942383,3.637911,590.599976,0.8735,677.094788,1846.331543,2232.26709,134.199997,292.065491,0.841314,0.156937,115.057449,57.533703,1.008522,15597.29102,3282.80957,69.703819,2.258003,1250.818848,4.59428,7.371868,49.099998,688.572021,164.535431,343.5,86.5,56.900002,12.486227,2.771394,0.392,420.600006,18.6,4180.10791,751.564697,978,99.41378,776,681.309998,5.181863,142641.2969,16.994362,73.044731,1132.472534,20.4,146.449997,481,459.481812,8.96,106.078003,54.781231,1.014593,0.530879,0.013764,0.838633,1090.479004,0.292176,999,8.5,0.494,83.352379
10/18/2017,184.382553,311.319427,2794.322266,119.68969,652.539368,9512.444336,363.607971,208.121918,28.829428,114.214142,739.703552,4466.441895,71.143913,1852,40.585732,260.370117,0.051891,40.029999,8618.24707,3.605974,588.599976,0.8635,687.588501,1854.147583,2240.885742,134.5,296.284729,0.819199,0.156891,115.076561,57.551048,0.994734,15635.97656,3298.52124,69.225082,2.293353,1273.234863,4.64427,7.438642,49,688.572021,165.080551,352.5,90,55.5,12.500204,2.775602,0.384,420.200012,18.5,4213.170898,749.294128,985,104.407166,778.5,697.13208,5.152559,144493.7813,17.261089,73.132088,1137.102417,19.6,151.949997,480,487.832855,8.93,106.743958,56.599083,1.025804,0.531646,0.013575,0.825245,1090.479004,0.282265,992,8.6,0.488,83.352379
10/19/2017,181.446548,306.975647,2770.193115,118.556091,648.710205,9309.920898,358.858307,208.387955,28.663292,112.256668,734.755737,4413.236816,69.556,1839.5,39.727528,256.229309,0.051874,38.18,8765.813477,3.546939,583.5,0.8615,688.887756,1853.279175,2223.648193,132.449997,292.065491,0.799008,0.153528,114.149986,57.39492,0.952384,15608.7832,3284.657959,68.842094,2.273911,1268.751709,4.54229,7.345158,48.5,688.572021,163.899445,361.5,87.110001,54.799999,12.360434,2.740065,0.416,413.799988,18.309999,4350.146484,740.211792,970,104.407166,779.5,697.611511,5.108603,140325.7031,16.73716,72.316711,1124.138794,18.9,153,477,507.385254,8.87,105.602318,55.665592,1.015393,0.510833,0.013432,0.819508,1090.479004,0.268462,999,8.45,0.499,83.731255
10/20/2017,182.173477,307.214325,2778.54541,119.68969,649.790222,9459.380859,366.889557,208.121918,28.848974,111.277946,746.30072,4465.508789,69.894989,1796,39.736473,255.86528,0.051909,39.220001,7935.175293,3.561455,584.599976,0.8605,685.189941,1845.463013,2215.029541,131.449997,297.128571,0.807181,0.152929,114.092674,57.898003,0.965089,15500.01172,3290.203369,68.842094,2.279213,1259.785278,4.54829,7.434191,48.099998,679.577637,165.807373,361.5,88.769997,55.599998,12.523499,2.721829,0.417,420,18.280001,4345.42334,752.01886,974,103.499283,777,717.269287,5.089068,140788.8125,17.003887,73.578613,1138.028442,18.85,152.699997,481,459.481812,8.9,104.175255,55.223412,1.023401,0.513615,0.013195,0.815683,1090.479004,0.26855,990,8.6,0.494,83.447098
10/23/2017,181.57872,302.154541,2781.329834,119.784164,651.950317,9439.040039,361.794495,204.973938,28.731701,114.069466,751.248596,4389.901367,69.930672,1799,39.76329,255.501266,0.051909,39.18,7629.835938,3.544519,584.299988,0.8505,687.488586,1842.857666,2179.59668,130.600006,296.284729,0.803142,0.148691,113.939835,58.695992,0.945194,15554.39746,3314.232666,69.033585,2.276562,1250.818848,4.52029,7.411932,48.5,680.576965,167.806152,362,88.849998,56,12.514181,2.703126,0.418,412.5,18.209999,4340.699707,740.665894,981,99.867722,779.5,706.24176,5.025577,146346.2656,17.099148,72.316711,1130.620605,18.700001,152.899994,480,497.609039,8.9,105.412041,56.50082,1.025003,0.51841,0.013043,0.815683,1090.479004,0.270231,994,8.75,0.485,83.352379
10/24/2017,181.729767,302.440948,2800.818604,119.04731,644.09552,9432.849609,364.946533,209.629395,28.604656,116.724815,756.773621,4424.437988,69.002907,1889,40.12534,258.640991,0.052589,39.209999,7343.97998,3.527583,588.799988,0.8435,688.18811,1830.699463,2173.850586,132,292.065491,0.79045,0.151547,114.656258,58.140865,0.923822,15608.7832,3294.824463,70.757034,2.271259,1219.436279,4.52229,7.4609,49,671.58252,167.170181,366,89.300003,55.799999,12.393046,2.687228,0.42,414.399994,18.07,4435.165527,742.028259,980,99.867722,780,678.912659,4.962085,150051.2344,16.794315,71.520737,1122.286743,18.6,150,486,454.59375,8.74,105.507179,55.911247,1.0218,0.513902,0.012986,0.812814,1090.479004,0.28492,960,8.61,0.493,85.24675
10/25/2017,181.295502,298.526794,2788.753906,118.083755,638.891663,9188.759766,355.792603,205.505981,28.448294,113.575836,749.186951,4317.094238,67.450676,1855,39.76329,258.59549,0.052064,38.919998,7702.218262,3.489839,591,0.8315,680.992493,1821.146362,2178.63916,130.350006,293.003082,0.791796,0.14952,112.81266,57.811268,0.90117,15590.65527,3297.596924,69.416573,2.271259,1264.268433,4.50529,7.389674,48.900002,679.577637,167.624451,368,86.919998,56.200001,12.458273,2.670394,0.423,415.200012,18.049999,4425.719238,738.395325,992,99.867722,784,676.03595,4.854639,151903.7188,16.375174,71.821655,1115.804932,18.700001,148.949997,479,454.59375,8.78,104.841217,58.859119,1.016995,0.498748,0.012834,0.81377,1090.479004,0.269877,955,8.64,0.489,85.24675
10/26/2017,181.965775,297.047058,2780.401611,117.328011,635.258789,9219.712891,352.640564,207.190826,28.14534,114.95459,746.383118,4298.425293,66.603195,1896,40.228142,257.139374,0.051883,39.200001,7746.772949,3.474355,566.299988,0.823,678.294128,1835.041748,2170.020264,132.649994,294.597046,0.787277,0.151087,112.71714,58.505165,0.910034,15490.94727,3306.838867,68.746346,2.276562,1241.852295,4.51,7.420835,48.599998,673.581299,165.852814,367.5,89.5,56.700001,12.341797,2.75456,0.417,419.200012,18.030001,4373.762695,738.395325,987,101.229561,805,723.98175,4.874174,148661.875,15.946503,73.772751,1125.990723,19.200001,149.100006,483,451.660858,8.74,105.697449,58.023888,1.01219,0.510929,0.013271,0.818551,1090.479004,0.275894,942,8.61,0.503,83.447098
10/27/2017,185.081146,307.405243,2843.972168,118.971748,639.97168,9314.341797,362.571686,208.343613,28.70727,115.107773,746.713013,4373.099609,66.371254,1917.5,39.799046,257.912933,0.052115,39.060001,7485.052734,3.534841,569.200012,0.821,674.196472,1865.4375,2195.876465,131.25,293.284363,0.786027,0.149705,113.099236,58.834782,0.932883,15264.33887,3332.716797,69.416573,2.275678,1237.369141,4.567,7.469803,48.700001,690.570801,166.079941,369,92.699997,57.900002,12.365093,2.827504,0.419,416.600006,17.780001,4350.146484,753.381165,989,100.321671,786,730.694153,4.952318,151903.7188,15.022483,74.228973,1138.954346,18.950001,151.699997,481,451.660858,8.76,105.412041,56.844738,1.004182,0.525508,0.013375,0.808033,1090.479004,0.279434,972,8.64,0.537,85.24675
10/30/2017,184.08989,306.450592,2837.939941,119.009529,637.222534,9365.635742,366.414581,209.230362,28.927156,113.456688,742.919678,4376.833008,66.282043,1898,39.200096,257.184906,0.051891,37.299999,7445.143066,3.492743,570.900024,0.816,674.296448,1898.438721,2223.648193,130.600006,292.534302,0.796027,0.148415,112.62162,58.895493,0.938005,14956.15234,3327.171875,69.225082,2.286283,1250.818848,4.553,7.563287,48.799999,686.573303,167.488174,372.5,91.839996,56.900002,12.299866,2.830777,0.42,420.100006,17.799999,4340.699707,744.75293,990,100.321671,785,733.091431,5.0793,155608.6875,15.308262,76.102417,1131.546631,19.1,150.5,481,454.59375,8.74,106.268272,56.648216,1.014593,0.529344,0.013233,0.803251,1090.479004,0.278283,994,8.65,0.589,85.24675
10/31/2017,182.957031,304.254822,2873.205566,118.93396,639.186218,9367.405273,376.518402,217.255508,28.511816,113.371582,740.775635,4484.176758,67.084915,1950,39.468288,256.183807,0.051693,37.709999,7139.803711,3.463709,580,0.811,675.195862,1909.728638,2240.885742,130.300003,292.159241,0.785547,0.145559,112.736244,59.242451,0.932785,14983.34473,3341.034912,69.512321,2.266841,1246.335571,4.547,7.665674,48.799999,699.565186,163.536041,369.5,89.5,57,12.271912,2.869587,0.419,422.899994,17.559999,4250.95752,740.211792,992,100.321671,783.5,735.48877,5.123255,150977.4844,14.689073,77.170181,1123.212769,18.75,149.449997,477,454.59375,8.24,105.887726,56.893871,1.01139,0.526947,0.013337,0.79847,1090.479004,0.281823,1017,8.77,0.57,85.24675
11/1/2017,183.193054,308.455414,2918.215332,119.500755,642.131714,9772.453125,383.77243,219.07338,29.093292,114.069466,751.001221,4506.579102,69.805786,1991.5,39.33419,261.871735,0.05165,38.799999,7062.768066,3.445321,589,0.815,692.58551,1924.492432,2226.52124,130.649994,291.50293,0.779297,0.148737,113.051468,59.233776,0.933179,15382.17578,3339.186768,68.842094,2.271259,1205.986572,4.549,7.888255,48.700001,694.068604,149.817184,362.5,89.800003,57.5,12.17407,2.866314,0.419,419.100006,18.4,4208.447754,742.028259,1011,97.144058,785.5,699.049927,5.098835,157924.2969,15.136794,76.898384,1099.137329,18.4,147.699997,479,454.59375,8.4,105.602318,56.697346,1.025804,0.519465,0.013128,0.791776,1071.006226,0.28085,975,8.5,0.545,85.24675
11/2/2017,183.004242,304.063873,2923.319336,118.716682,640.16803,10037.76856,379.109131,218.142288,28.531361,112.72477,741.517822,4459.908203,68.744194,1932,39.016834,256.274811,0.051487,39.169998,6840.023926,3.345155,580.400024,0.809,690.886536,1899.307129,2237.055176,129.25,290.659058,0.782181,0.14929,113.863411,59.415924,0.91486,15382.17578,3372.458496,69.033585,2.258003,1291.167725,4.54,7.638965,48.200001,695.067932,149.453766,361,87.809998,57.099998,12.164754,2.852286,0.42,420,18.15,4184.831543,738.849426,997,102.137444,784.5,701.447205,4.991389,162555.5156,16.1656,77.577866,1078.765747,17.950001,147.399994,479,454.59375,8.32,105.507179,56.107769,1.033011,0.514766,0.012701,0.788908,1090.479004,0.275275,975,8.6,0.548,85.24675
11/3/2017,182.957031,303.395599,2940.488281,118.93396,639.284363,10215.53027,377.813782,222.221375,28.648634,111.882202,744.074158,4508.446289,68.289238,1965,38.976601,260.461121,0.051263,41.450001,6858.591309,3.374189,587.799988,0.814,686.988892,1911.465576,2287.810303,129.649994,291.97171,0.803527,0.149613,114.923721,60.821091,0.918405,15400.30469,3396.487793,69.225082,2.266841,1300.134277,4.55,7.389674,48.099998,698.066101,147.545853,362,89.440002,58.200001,12.132141,2.852286,0.422,422.299988,18.1,4175.384766,741.119995,990,99.867722,784,708.639099,5.064648,161629.2656,15.622619,79.237755,1086.173584,18.6,146.850006,485,454.59375,8.37,105.316902,56.746479,1.040218,0.515341,0.012948,0.799426,1090.479004,0.277222,950,8.3,0.535,85.24675
11/7/2017,194.436691,314.994934,3085.726074,124.960953,659.805115,10267.70898,424.835388,232.773773,29.425562,112.452431,751.248596,4501.912109,68.958305,1950.5,39.562149,265.557465,0.052339,40.880001,6849.312012,3.442418,588.5,0.869,688.687866,1944.466797,2350.057129,128.300003,293.565674,0.813911,0.149889,119.403748,61.731846,0.918504,15509.07617,3428.835449,69.895309,2.32075,1327.033569,4.601,7.451997,48.099998,703.062988,143.957138,368.5,89.779999,58.900002,12.337138,2.829842,0.421,420,18.1,4165.938477,756.559998,998,98.051949,783.5,672.679688,5.260006,162092.3906,16.127497,80.761742,1095.43335,18.6,147.850006,492,449.705627,8.31,105.602318,56.746479,1.045823,0.524165,0.013081,0.804208,1090.479004,0.275717,945,8.66,0.525,85.24675
11/8/2017,197.391571,317.954407,3095.93457,124.979843,661.96521,10130.62988,423.151398,227.763596,29.904425,112.341789,751.660828,4501.912109,67.941322,1935.5,41.278549,261.917206,0.051779,40.830002,6866.010742,3.49371,582.099976,0.854,693.085266,1977.468018,2344.311279,129.5,293.378143,0.807661,0.151271,121.361977,61.237438,0.92264,15463.75391,3396.487793,70.0868,2.377311,1376.348999,4.648,7.545481,48.700001,704.562073,148.090973,364.5,89.690002,58.400002,12.411682,2.830777,0.421,416.100006,18.1,4109.258789,750.202393,995,98.051949,780.5,677.953796,5.465131,163481.75,15.67025,82.508995,1090.803467,18.450001,147.199997,490,449.705627,8.29,105.602318,56.992134,1.054632,0.518794,0.013015,0.804208,1090.479004,0.274213,945,8.7,0.531,85.24675
11/9/2017,207.738373,321.629913,3125.631836,124.224106,662.063354,10139.47266,424.317261,230.645554,29.909309,110.639633,729.395569,4601.788574,67.798584,1890,40.317539,262.55426,0.052787,40.040001,6866.945313,3.551778,583.900024,0.85,691.686035,2203.265869,2327.07373,131,291.221649,0.812661,0.150396,122.087944,61.688484,0.914958,15454.69043,3411.275391,69.895309,2.391451,1349.449707,4.61,7.647868,47.900002,695.567627,149.453766,366,88.800003,58.400002,12.094868,2.813476,0.423,420,18.049999,4104.535645,746.115295,991,96.236176,779.5,683.227783,5.255122,162555.5156,15.374943,82.314857,1083.39563,18.65,147.300003,492,502.497162,8.32,105.412041,57.827362,1.049026,0.50997,0.012901,0.803251,1090.479004,0.276514,1000,8.75,0.528,83.352379
11/10/2017,205.519836,314.422119,3103.822998,125.168777,662.947083,10081.98828,420.560699,227.807922,29.220335,111.346024,729.31311,4613.92334,66.059021,1856.5,41.00589,266.604065,0.051788,40.75,6659.049805,3.506776,576,0.841,694.584351,2166.790771,2328.989258,130.300003,294.315735,0.817276,0.150902,121.123169,61.853275,0.920572,15545.33301,3423.290283,69.895309,2.373775,1340.483276,4.584,7.656771,48.200001,699.065491,148.454376,364,87.650002,58.5,12.066914,2.836856,0.422,419.700012,18.049999,4057.302734,744.75293,990,95.328285,785,678.433167,5.352801,159313.6563,15.213002,79.092155,1079.691772,18.6,146.600006,488,459.481812,8.32,105.982864,57.483444,1.033011,0.51208,0.012834,0.807076,1090.479004,0.274302,950,8.79,0.529,85.05732
11/13/2017,204.490829,310.269287,3086.654053,125.943413,661.277893,10143.89453,418.229034,230.468185,29.103064,112.0439,739.703552,4661.527832,67.093842,1860,41.390289,269.334259,0.051702,40.889999,6632.137695,3.485,572,0.85,699.58136,2136.394775,2361.548828,130.149994,295.534668,0.801412,0.150994,120.167938,62.824757,0.913579,15617.84863,3564.694824,69.512321,2.383497,1353.932861,4.588,7.558836,48.5,696.567017,146.273911,359,87,58.700001,12.043619,2.853689,0.423,419.100006,18.35,4052.579346,740.211792,966,96.236176,781.5,678.433167,5.362568,154682.4531,15.489256,78.820358,1092.655396,18.4,146,503,460.459442,8.34,105.887726,56.992134,1.031409,0.50527,0.012654,0.824289,1090.479004,0.281646,950,8.63,0.517,86.667519
11/14/2017,209.012833,300.05426,3085.726074,125.574982,662.947083,9861.776367,420.992493,228.783371,29.537949,114.129044,739.703552,4837.012207,67.129524,1890,41.479691,268.014648,0.050659,41.150002,6449.304199,3.484032,554.900024,0.845,714.572388,2134.657959,2429.541748,129.800003,297.034821,0.781797,0.149751,119.890923,59.840946,0.907079,15771.94141,3576.709717,69.703819,2.398521,1344.966431,4.577,7.5989,48.099998,706.560791,142.639771,359,89.029999,56.799999,11.493852,2.834518,0.423,421.200012,18.1,4085.642334,735.670593,1002,91.696732,778,679.392151,5.323497,156534.9375,15.308262,76.403328,1083.39563,18.35,145.449997,497,460.459442,8.3,106.268272,55.665592,1.069847,0.513039,0.012511,0.833852,1090.479004,0.275629,955,8.61,0.52,86.667519
11/15/2017,213.308258,288.502686,3058.812988,123.950157,644.880981,9554.010742,414.170258,227.6306,28.492271,112.767326,743.991699,4744.603027,66.290962,1873,39.888443,258.640991,0.047808,41.220001,5726.323242,3.484032,545.099976,0.827,704.578308,2099.919922,2426.668701,129.699997,288.127502,0.775932,0.147309,119.336884,59.121017,0.86079,15572.52734,3590.572754,69.320831,2.351681,1340.483276,4.53,7.523222,48.700001,702.563293,144.638535,349.5,86.029999,57.400002,10.902154,2.797578,0.423,419.399994,18,4076.195801,732.945923,998,91.696732,775.5,672.200256,5.137908,156534.9375,15.146319,75.995636,1092.655396,18.299999,138.75,490,460.459442,8.17,107.885612,54.486446,1.05223,0.501626,0.012132,0.82142,1090.479004,0.273151,950,8.58,0.513,85.24675
11/16/2017,214.771545,289.743774,3066.237305,122.051361,651.459351,9767.147461,406.7435,226.300461,28.335909,113.448181,734.178467,4723.134277,65.675423,1925.5,40.715355,255.319244,0.044844,41.799999,6061.359375,3.505808,549.299988,0.829,689.58728,2040.86499,2437.202637,129.199997,296.56601,0.788431,0.151041,117.999557,58.895493,0.871328,15454.69043,3623.844727,69.512321,2.383497,1367.382568,4.521,7.567739,49.900002,689.57135,149.362915,350,85.599998,54.799999,10.930107,2.813944,0.423,408,17.9,4071.472656,732.945923,1013,90.788841,775.5,685.14563,5.069532,152829.9688,14.927222,75.714134,1083.39563,18.5,135.699997,495,459.481812,8.3,110.454315,55.223412,1.047425,0.499132,0.011828,0.812814,1090.479004,0.274213,950,8.31,0.509,85.24675
11/17/2017,213.02504,287.070709,3066.701416,122.476463,646.451904,9562.854492,404.88681,228.827698,28.423861,112.665192,737.724365,4732.46875,66.460457,1949.5,41.032707,257.54892,0.04599,41.349998,6388.976563,3.409997,552.700012,0.837,685.089966,2064.313232,2461.143799,130.449997,290.565308,0.794008,0.149797,114.149986,58.982231,0.85291,15490.94727,3573.937012,69.703819,2.375543,1344.966431,4.5,7.576642,49.599998,693.069214,149.499207,354.5,85.589996,54.400002,11.158401,2.8088,0.422,396.700012,18,4062.025879,723.409424,1005,90.788841,775.5,666.446777,5.074416,153756.2031,15.489256,76.005348,1083.39563,18.4,136.899994,489,463.392303,8.44,110.264038,54.584705,1.044222,0.497597,0.011799,0.80612,1090.479004,0.275098,950,8.6,0.509,85.24675
11/20/2017,212.033798,286.450165,3044.892334,122.769325,652.93219,9324.955078,406.7435,227.896591,28.663292,112.077957,739.208801,4732.46875,67.263336,2002.5,40.75111,257.54892,0.046507,39.759998,6281.318848,3.484032,553.900024,0.82,694.584351,2065.181885,2459.228516,130.800003,289.815216,0.810546,0.155923,117.493286,60.066463,0.895556,15391.24023,3536.044189,69.991058,2.378194,1331.516724,4.471,7.576642,50.099998,690.570801,149.544632,356,84.650002,54.400002,11.20499,2.819555,0.424,380.100006,18.25,4109.258789,727.49646,997,89.880951,769,669.323486,5.10372,150977.4844,15.260633,75.966522,1085.247559,18.299999,137.5,493,459.481812,8.39,111.691101,54.240788,1.045022,0.497789,0.011894,0.809945,1090.479004,0.274302,930,8.68,0.51,85.24675
